disc,distance,value,area
MAX_17C14dec_14.oif,192.66,2006.929,190657.185
MAX_17C14dec_14.oif,193.903,1959.572,190657.185
MAX_17C14dec_14.oif,195.146,1930.331,190657.185
MAX_17C14dec_14.oif,196.389,1870.494,190657.185
MAX_17C14dec_14.oif,197.632,1892.822,190657.185
MAX_17C14dec_14.oif,198.875,1894.075,190657.185
MAX_17C14dec_14.oif,200.118,1891.519,190657.185
MAX_17C14dec_14.oif,201.361,1886.803,190657.185
MAX_17C14dec_14.oif,202.604,1971.226,190657.185
MAX_17C14dec_14.oif,203.847,1977.588,190657.185
MAX_17C14dec_14.oif,205.09,1980.083,190657.185
MAX_17C14dec_14.oif,206.333,1994.766,190657.185
MAX_17C14dec_14.oif,207.576,1968.335,190657.185
MAX_17C14dec_14.oif,208.819,1940.758,190657.185
MAX_17C14dec_16.oif,0,1672.773,101876.953
MAX_17C14dec_16.oif,1.243,1689.046,101876.953
MAX_17C14dec_16.oif,2.486,1713.238,101876.953
MAX_17C14dec_16.oif,3.729,1759.34,101876.953
MAX_17C14dec_16.oif,4.972,1792.443,101876.953
MAX_17C14dec_16.oif,6.215,1734.548,101876.953
MAX_17C14dec_16.oif,7.458,1739.503,101876.953
MAX_17C14dec_16.oif,8.701,1782.022,101876.953
MAX_17C14dec_16.oif,9.944,1767.885,101876.953
MAX_17C14dec_16.oif,11.187,1788.984,101876.953
MAX_17C14dec_16.oif,12.43,1814.956,101876.953
MAX_17C14dec_16.oif,13.673,1826.086,101876.953
MAX_17C14dec_16.oif,14.916,1840.598,101876.953
MAX_17C14dec_16.oif,16.159,1875.005,101876.953
MAX_17C14dec_16.oif,17.402,1921.903,101876.953
MAX_17C14dec_16.oif,18.645,1972.38,101876.953
MAX_17C14dec_16.oif,19.888,1964.062,101876.953
MAX_17C14dec_16.oif,21.13,1973.197,101876.953
MAX_17C14dec_16.oif,22.373,1947.807,101876.953
MAX_17C14dec_16.oif,23.616,1989.894,101876.953
MAX_17C14dec_16.oif,24.859,2008.207,101876.953
MAX_17C14dec_16.oif,26.102,2057.245,101876.953
MAX_17C14dec_16.oif,27.345,2060.286,101876.953
MAX_17C14dec_16.oif,28.588,1995.693,101876.953
MAX_17C14dec_16.oif,29.831,1987.342,101876.953
MAX_17C14dec_16.oif,31.074,2026.35,101876.953
MAX_17C14dec_16.oif,32.317,2032.439,101876.953
MAX_17C14dec_16.oif,33.56,2068.917,101876.953
MAX_17C14dec_16.oif,34.803,2053.08,101876.953
MAX_17C14dec_16.oif,36.046,2062.874,101876.953
MAX_17C14dec_16.oif,37.289,2084.592,101876.953
MAX_17C14dec_16.oif,38.532,2044.102,101876.953
MAX_17C14dec_16.oif,39.775,2073.496,101876.953
MAX_17C14dec_16.oif,41.018,2105.932,101876.953
MAX_17C14dec_16.oif,42.261,2088.118,101876.953
MAX_17C14dec_16.oif,43.504,2132.699,101876.953
MAX_17C14dec_16.oif,44.747,2259.674,101876.953
MAX_17C14dec_16.oif,45.99,2206.701,101876.953
MAX_17C14dec_16.oif,47.233,2210.844,101876.953
MAX_17C14dec_16.oif,48.476,2212.467,101876.953
MAX_17C14dec_16.oif,49.719,2263.415,101876.953
MAX_17C14dec_16.oif,50.962,2331.063,101876.953
MAX_17C14dec_16.oif,52.205,2323.211,101876.953
MAX_17C14dec_16.oif,53.448,2343.11,101876.953
MAX_17C14dec_16.oif,54.691,2365.88,101876.953
MAX_17C14dec_16.oif,55.934,2348.195,101876.953
MAX_17C14dec_16.oif,57.177,2399.271,101876.953
MAX_17C14dec_16.oif,58.42,2349.802,101876.953
MAX_17C14dec_16.oif,59.662,2364.365,101876.953
MAX_17C14dec_16.oif,60.905,2394.086,101876.953
MAX_17C14dec_16.oif,62.148,2429.27,101876.953
MAX_17C14dec_16.oif,63.391,2403.067,101876.953
MAX_17C14dec_16.oif,64.634,2308.69,101876.953
MAX_17C14dec_16.oif,65.877,2345.58,101876.953
MAX_17C14dec_16.oif,67.12,2302.028,101876.953
MAX_17C14dec_16.oif,68.363,2224.452,101876.953
MAX_17C14dec_16.oif,69.606,2208.773,101876.953
MAX_17C14dec_16.oif,70.849,2197.545,101876.953
MAX_17C14dec_16.oif,72.092,2180.168,101876.953
MAX_17C14dec_16.oif,73.335,2196.956,101876.953
MAX_17C14dec_16.oif,74.578,2193.061,101876.953
MAX_17C14dec_16.oif,75.821,2157.359,101876.953
MAX_17C14dec_16.oif,77.064,2129.634,101876.953
MAX_17C14dec_16.oif,78.307,2125.715,101876.953
MAX_17C14dec_16.oif,79.55,2086.077,101876.953
MAX_17C14dec_16.oif,80.793,2098.518,101876.953
MAX_17C14dec_16.oif,82.036,2057.162,101876.953
MAX_17C14dec_16.oif,83.279,2087.248,101876.953
MAX_17C14dec_16.oif,84.522,2042.4,101876.953
MAX_17C14dec_16.oif,85.765,2004.495,101876.953
MAX_17C14dec_16.oif,87.008,2023.175,101876.953
MAX_17C14dec_16.oif,88.251,1975.828,101876.953
MAX_17C14dec_16.oif,89.494,1932.557,101876.953
MAX_17C14dec_16.oif,90.737,1967.723,101876.953
MAX_17C14dec_16.oif,91.98,1983.569,101876.953
MAX_17C14dec_16.oif,93.223,1967.553,101876.953
MAX_17C14dec_16.oif,94.466,1988.964,101876.953
MAX_17C14dec_16.oif,95.709,1999.14,101876.953
MAX_17C14dec_16.oif,96.952,1950.604,101876.953
MAX_17C14dec_16.oif,98.195,1895.171,101876.953
MAX_17C14dec_16.oif,99.438,1874.986,101876.953
MAX_17C14dec_16.oif,100.68,1880.311,101876.953
MAX_17C14dec_16.oif,101.923,1849.177,101876.953
MAX_17C14dec_16.oif,103.166,1847.46,101876.953
MAX_17C14dec_16.oif,104.409,1846.088,101876.953
MAX_17C14dec_16.oif,105.652,1839.552,101876.953
MAX_17C14dec_16.oif,106.895,1857.949,101876.953
MAX_17C14dec_16.oif,108.138,1883.672,101876.953
MAX_17C14dec_16.oif,109.381,1910.039,101876.953
MAX_17C14dec_16.oif,110.624,1951.935,101876.953
MAX_17C14dec_16.oif,111.867,1946.798,101876.953
MAX_17C14dec_16.oif,113.11,1874.826,101876.953
MAX_17C14dec_16.oif,114.353,1845.366,101876.953
MAX_17C14dec_16.oif,115.596,1813.432,101876.953
MAX_17C14dec_16.oif,116.839,1824.682,101876.953
MAX_17C14dec_16.oif,118.082,1781.616,101876.953
MAX_17C14dec_16.oif,119.325,1753.833,101876.953
MAX_17C14dec_16.oif,120.568,1765.691,101876.953
MAX_17C14dec_16.oif,121.811,1769.251,101876.953
MAX_17C14dec_16.oif,123.054,1730.476,101876.953
MAX_17C14dec_16.oif,124.297,1776.515,101876.953
MAX_17C14dec_16.oif,125.54,1712.499,101876.953
MAX_17C14dec_16.oif,126.783,1677.276,101876.953
MAX_17C14dec_16.oif,128.026,1656.079,101876.953
MAX_17C14dec_16.oif,129.269,1587.537,101876.953
MAX_17C14dec_16.oif,130.512,1565.303,101876.953
MAX_17C14dec_16.oif,131.755,1598.319,101876.953
MAX_17C14dec_16.oif,132.998,1621.987,101876.953
MAX_17C14dec_16.oif,134.241,1559.265,101876.953
MAX_17C14dec_16.oif,135.484,1544.509,101876.953
MAX_17C14dec_16.oif,136.727,1548.203,101876.953
MAX_17C14dec_16.oif,137.97,1544.867,101876.953
MAX_17C14dec_16.oif,139.212,1552.816,101876.953
MAX_17C14dec_16.oif,140.455,1559.985,101876.953
MAX_17C14dec_16.oif,141.698,1542.731,101876.953
MAX_17C14dec_16.oif,142.941,1544.311,101876.953
MAX_17C14dec_16.oif,144.184,1533.26,101876.953
MAX_17C14dec_16.oif,145.427,1519.596,101876.953
MAX_17C14dec_16.oif,146.67,1540.487,101876.953
MAX_17C14dec_16.oif,147.913,1548.358,101876.953
MAX_17C14dec_16.oif,149.156,1568.34,101876.953
MAX_17C14dec_16.oif,150.399,1582.731,101876.953
MAX_17C14dec_16.oif,151.642,1549.933,101876.953
MAX_17C14dec_16.oif,152.885,1590.371,101876.953
MAX_17C14dec_16.oif,154.128,1609.052,101876.953
MAX_17C14dec_16.oif,155.371,1578.72,101876.953
MAX_17C14dec_16.oif,156.614,1600.712,101876.953
MAX_17C14dec_16.oif,157.857,1620.57,101876.953
MAX_17C14dec_16.oif,159.1,1621.244,101876.953
MAX_17C14dec_16.oif,160.343,1596.946,101876.953
MAX_17C14dec_16.oif,161.586,1600.087,101876.953
MAX_17C14dec_16.oif,162.829,1608.74,101876.953
MAX_17C14dec_16.oif,164.072,1599.066,101876.953
MAX_17C14dec_16.oif,165.315,1590.136,101876.953
MAX_17C14dec_16.oif,166.558,1591.867,101876.953
MAX_17C14dec_16.oif,167.801,1588.664,101876.953
MAX_17C14dec_16.oif,169.044,1632.05,101876.953
MAX_17C14dec_16.oif,170.287,1685.162,101876.953
MAX_17C14dec_16.oif,171.53,1685.973,101876.953
MAX_17C14dec_16.oif,172.773,1705.667,101876.953
MAX_17C14dec_16.oif,174.016,1728.906,101876.953
MAX_17C14dec_17.oif,0,1684.445,150943.697
MAX_17C14dec_17.oif,1.243,1690.499,150943.697
MAX_17C14dec_17.oif,2.486,1678.434,150943.697
MAX_17C14dec_17.oif,3.729,1665.805,150943.697
MAX_17C14dec_17.oif,4.972,1683.38,150943.697
MAX_17C14dec_17.oif,6.215,1680.65,150943.697
MAX_17C14dec_17.oif,7.458,1693.029,150943.697
MAX_17C14dec_17.oif,8.701,1709.676,150943.697
MAX_17C14dec_17.oif,9.944,1714.669,150943.697
MAX_17C14dec_17.oif,11.187,1695.39,150943.697
MAX_17C14dec_17.oif,12.43,1690.54,150943.697
MAX_17C14dec_17.oif,13.673,1700.131,150943.697
MAX_17C14dec_17.oif,14.916,1707.289,150943.697
MAX_17C14dec_17.oif,16.159,1724.327,150943.697
MAX_17C14dec_17.oif,17.402,1702.91,150943.697
MAX_17C14dec_17.oif,18.645,1723.266,150943.697
MAX_17C14dec_17.oif,19.888,1714.421,150943.697
MAX_17C14dec_17.oif,21.13,1733.249,150943.697
MAX_17C14dec_17.oif,22.373,1819.472,150943.697
MAX_17C14dec_17.oif,23.616,1760.448,150943.697
MAX_17C14dec_17.oif,24.859,1754.42,150943.697
MAX_17C14dec_17.oif,26.102,1751.157,150943.697
MAX_17C14dec_17.oif,27.345,1748.303,150943.697
MAX_17C14dec_17.oif,28.588,1738.304,150943.697
MAX_17C14dec_17.oif,29.831,1734.728,150943.697
MAX_17C14dec_17.oif,31.074,1756.954,150943.697
MAX_17C14dec_17.oif,32.317,1798.52,150943.697
MAX_17C14dec_17.oif,33.56,1804.105,150943.697
MAX_17C14dec_17.oif,34.803,1831.11,150943.697
MAX_17C14dec_17.oif,36.046,1826.731,150943.697
MAX_17C14dec_17.oif,37.289,1884.817,150943.697
MAX_17C14dec_17.oif,38.532,1917.112,150943.697
MAX_17C14dec_17.oif,39.775,1954.371,150943.697
MAX_17C14dec_17.oif,41.018,1970.519,150943.697
MAX_17C14dec_17.oif,42.261,1954.272,150943.697
MAX_17C14dec_17.oif,43.504,1997.721,150943.697
MAX_17C14dec_17.oif,44.747,1966.038,150943.697
MAX_17C14dec_17.oif,45.99,1995.068,150943.697
MAX_17C14dec_17.oif,47.233,2007.533,150943.697
MAX_17C14dec_17.oif,48.476,1998.995,150943.697
MAX_17C14dec_17.oif,49.719,2010.435,150943.697
MAX_17C14dec_17.oif,50.962,2002.473,150943.697
MAX_17C14dec_17.oif,52.205,1981.241,150943.697
MAX_17C14dec_17.oif,53.448,2003.437,150943.697
MAX_17C14dec_17.oif,54.691,2005.878,150943.697
MAX_17C14dec_17.oif,55.934,1960.92,150943.697
MAX_17C14dec_17.oif,57.177,1984.452,150943.697
MAX_17C14dec_17.oif,58.42,1981.511,150943.697
MAX_17C14dec_17.oif,59.662,1996.258,150943.697
MAX_17C14dec_17.oif,60.905,1969.442,150943.697
MAX_17C14dec_17.oif,62.148,1978.972,150943.697
MAX_17C14dec_17.oif,63.391,1986.145,150943.697
MAX_17C14dec_17.oif,64.634,2004.376,150943.697
MAX_17C14dec_17.oif,65.877,2019.895,150943.697
MAX_17C14dec_17.oif,67.12,2031.583,150943.697
MAX_17C14dec_17.oif,68.363,2007.613,150943.697
MAX_17C14dec_17.oif,69.606,2034.187,150943.697
MAX_17C14dec_17.oif,70.849,2052.845,150943.697
MAX_17C14dec_17.oif,72.092,2028.978,150943.697
MAX_17C14dec_17.oif,73.335,2048.793,150943.697
MAX_17C14dec_17.oif,74.578,2060.989,150943.697
MAX_17C14dec_17.oif,75.821,2101.567,150943.697
MAX_17C14dec_17.oif,77.064,2160.811,150943.697
MAX_17C14dec_17.oif,78.307,2125.744,150943.697
MAX_17C14dec_17.oif,79.55,2090.425,150943.697
MAX_17C14dec_17.oif,80.793,2101.681,150943.697
MAX_17C14dec_17.oif,82.036,2164.55,150943.697
MAX_17C14dec_17.oif,83.279,2201.819,150943.697
MAX_17C14dec_17.oif,84.522,2168.578,150943.697
MAX_17C14dec_17.oif,85.765,2152.045,150943.697
MAX_17C14dec_17.oif,87.008,2215.387,150943.697
MAX_17C14dec_17.oif,88.251,2220.273,150943.697
MAX_17C14dec_17.oif,89.494,2213.826,150943.697
MAX_17C14dec_17.oif,90.737,2243.157,150943.697
MAX_17C14dec_17.oif,91.98,2245.343,150943.697
MAX_17C14dec_17.oif,93.223,2252.74,150943.697
MAX_17C14dec_17.oif,94.466,2244.424,150943.697
MAX_17C14dec_17.oif,95.709,2266.159,150943.697
MAX_17C14dec_17.oif,96.952,2295.249,150943.697
MAX_17C14dec_17.oif,98.195,2351.455,150943.697
MAX_17C14dec_17.oif,99.438,2353.252,150943.697
MAX_17C14dec_17.oif,100.68,2336.993,150943.697
MAX_17C14dec_17.oif,101.923,2331.963,150943.697
MAX_17C14dec_17.oif,103.166,2290.581,150943.697
MAX_17C14dec_17.oif,104.409,2285.327,150943.697
MAX_17C14dec_17.oif,105.652,2246.204,150943.697
MAX_17C14dec_17.oif,106.895,2299.257,150943.697
MAX_17C14dec_17.oif,108.138,2283.293,150943.697
MAX_17C14dec_17.oif,109.381,2262.484,150943.697
MAX_17C14dec_17.oif,110.624,2207.235,150943.697
MAX_17C14dec_17.oif,111.867,2188.885,150943.697
MAX_17C14dec_17.oif,113.11,2232.376,150943.697
MAX_17C14dec_17.oif,114.353,2270.144,150943.697
MAX_17C14dec_17.oif,115.596,2245.812,150943.697
MAX_17C14dec_17.oif,116.839,2224.232,150943.697
MAX_17C14dec_17.oif,118.082,2224.363,150943.697
MAX_17C14dec_17.oif,119.325,2237.966,150943.697
MAX_17C14dec_17.oif,120.568,2203.462,150943.697
MAX_17C14dec_17.oif,121.811,2198.081,150943.697
MAX_17C14dec_17.oif,123.054,2180.724,150943.697
MAX_17C14dec_17.oif,124.297,2163.461,150943.697
MAX_17C14dec_17.oif,125.54,2130.755,150943.697
MAX_17C14dec_17.oif,126.783,2069.107,150943.697
MAX_17C14dec_17.oif,128.026,2087.626,150943.697
MAX_17C14dec_17.oif,129.269,2120.668,150943.697
MAX_17C14dec_17.oif,130.512,2094.829,150943.697
MAX_17C14dec_17.oif,131.755,2130.15,150943.697
MAX_17C14dec_17.oif,132.998,2122.239,150943.697
MAX_17C14dec_17.oif,134.241,2093.206,150943.697
MAX_17C14dec_17.oif,135.484,2092.944,150943.697
MAX_17C14dec_17.oif,136.727,2078.864,150943.697
MAX_17C14dec_17.oif,137.97,2091.881,150943.697
MAX_17C14dec_17.oif,139.212,2069.513,150943.697
MAX_17C14dec_17.oif,140.455,2069.556,150943.697
MAX_17C14dec_17.oif,141.698,2040.284,150943.697
MAX_17C14dec_17.oif,142.941,2073.73,150943.697
MAX_17C14dec_17.oif,144.184,2101.881,150943.697
MAX_17C14dec_17.oif,145.427,2094.414,150943.697
MAX_17C14dec_17.oif,146.67,2091.889,150943.697
MAX_17C14dec_17.oif,147.913,2089.398,150943.697
MAX_17C14dec_17.oif,149.156,2095.715,150943.697
MAX_17C14dec_17.oif,150.399,2120.21,150943.697
MAX_17C14dec_17.oif,151.642,2150.578,150943.697
MAX_17C14dec_17.oif,152.885,2148.87,150943.697
MAX_17C14dec_17.oif,154.128,2096.755,150943.697
MAX_17C14dec_17.oif,155.371,2074.781,150943.697
MAX_17C14dec_17.oif,156.614,2045.006,150943.697
MAX_17C14dec_17.oif,157.857,2023.589,150943.697
MAX_17C14dec_17.oif,159.1,2001.252,150943.697
MAX_17C14dec_17.oif,160.343,1988.488,150943.697
MAX_17C14dec_17.oif,161.586,1957.968,150943.697
MAX_17C14dec_17.oif,162.829,1953.604,150943.697
MAX_17C14dec_17.oif,164.072,1968.631,150943.697
MAX_17C14dec_17.oif,165.315,2002.221,150943.697
MAX_17C14dec_17.oif,166.558,1975.603,150943.697
MAX_17C14dec_17.oif,167.801,1967.171,150943.697
MAX_17C14dec_17.oif,169.044,2007.46,150943.697
MAX_17C14dec_17.oif,170.287,1955.906,150943.697
MAX_17C14dec_17.oif,171.53,1928.757,150943.697
MAX_17C14dec_17.oif,172.773,1892.695,150943.697
MAX_17C14dec_17.oif,174.016,1898.56,150943.697
MAX_17C14dec_17.oif,175.259,1906.969,150943.697
MAX_17C14dec_17.oif,176.502,1903.422,150943.697
MAX_17C14dec_17.oif,177.745,1845.211,150943.697
MAX_17C14dec_17.oif,178.988,1814.323,150943.697
MAX_17C14dec_17.oif,180.23,1866.657,150943.697
MAX_17C14dec_17.oif,181.473,1909.861,150943.697
MAX_17C14dec_17.oif,182.716,1864.471,150943.697
MAX_17C14dec_17.oif,183.959,1845.839,150943.697
MAX_17C14dec_17.oif,185.202,1827.329,150943.697
MAX_17C14dec_17.oif,186.445,1808.468,150943.697
MAX_17C14dec_17.oif,187.688,1807.835,150943.697
MAX_17C14dec_17.oif,188.931,1793.829,150943.697
MAX_17C14dec_17.oif,190.174,1741.269,150943.697
MAX_17C14dec_17.oif,191.417,1757.855,150943.697
MAX_17C14dec_17.oif,192.66,1733.492,150943.697
MAX_17C14dec_17.oif,193.903,1734.343,150943.697
MAX_17C14dec_17.oif,195.146,1803.199,150943.697
MAX_17C14dec_17.oif,196.389,1833.02,150943.697
MAX_17C14dec_17.oif,197.632,1745.525,150943.697
MAX_17C14dec_17.oif,198.875,1737.095,150943.697
MAX_17C14dec_17.oif,200.118,1737.981,150943.697
MAX_17C14dec_17.oif,201.361,1782.232,150943.697
MAX_17C14dec_17.oif,202.604,1842.389,150943.697
MAX_17C14dec_17.oif,203.847,1920.922,150943.697
MAX_17C14dec_17.oif,205.09,1934.068,150943.697
MAX_17C14dec_17.oif,206.333,1932.549,150943.697
MAX_17C14dec_17.oif,207.576,1879.462,150943.697
MAX_17C14dec_17.oif,208.819,1838.264,150943.697
MAX_17C14dec_17.oif,210.062,1844.269,150943.697
MAX_17C14dec_17.oif,211.305,1842.024,150943.697
MAX_17C14dec_17.oif,212.548,1823.327,150943.697
MAX_17C14dec_17.oif,213.791,1834.807,150943.697
MAX_17C14dec_17.oif,215.034,1805.641,150943.697
MAX_17C14dec_17.oif,216.277,1853.43,150943.697
MAX_17C14dec_17.oif,217.52,1890.78,150943.697
MAX_17C14dec_17.oif,218.762,1872.754,150943.697
MAX_17C14dec_17.oif,220.005,1861.937,150943.697
MAX_17C14dec_17.oif,221.248,1867.926,150943.697
MAX_17C14dec_17.oif,222.491,1857.148,150943.697
MAX_17C14dec_17.oif,223.734,1832.142,150943.697
MAX_17C14dec_17.oif,224.977,1799.626,150943.697
MAX_17C14dec_17.oif,226.22,1808.066,150943.697
MAX_17C14dec_17.oif,227.463,1804.829,150943.697
MAX_17C14dec_17.oif,228.706,1826.447,150943.697
MAX_17C14dec_17.oif,229.949,1866.262,150943.697
MAX_17C14dec_17.oif,231.192,1858.721,150943.697
MAX_17C14dec_17.oif,232.435,1818.38,150943.697
MAX_17C14dec_17.oif,233.678,1780.706,150943.697
MAX_17C14dec_17.oif,234.921,1752.5,150943.697
MAX_17C14dec_17.oif,236.164,1772.695,150943.697
MAX_17C14dec_17.oif,237.407,1803.889,150943.697
MAX_17C14dec_17.oif,238.65,1797.112,150943.697
MAX_17C14dec_17.oif,239.893,1801.054,150943.697
MAX_17C14dec_17.oif,241.136,1777.823,150943.697
MAX_17C14dec_17.oif,242.379,1786.318,150943.697
MAX_17C14dec_19.oif,0,1934.798,218372.425
MAX_17C14dec_19.oif,1.243,1923.356,218372.425
MAX_17C14dec_19.oif,2.486,1954.061,218372.425
MAX_17C14dec_19.oif,3.729,1971.507,218372.425
MAX_17C14dec_19.oif,4.972,1984.595,218372.425
MAX_17C14dec_19.oif,6.215,1925.778,218372.425
MAX_17C14dec_19.oif,7.458,1919.42,218372.425
MAX_17C14dec_19.oif,8.701,1905.271,218372.425
MAX_17C14dec_19.oif,9.944,1932.325,218372.425
MAX_17C14dec_19.oif,11.187,1954.73,218372.425
MAX_17C14dec_19.oif,12.43,1955.419,218372.425
MAX_17C14dec_19.oif,13.673,1975.421,218372.425
MAX_17C14dec_19.oif,14.916,2011.871,218372.425
MAX_17C14dec_19.oif,16.159,2025.337,218372.425
MAX_17C14dec_19.oif,17.402,1984.611,218372.425
MAX_17C14dec_19.oif,18.645,2017.91,218372.425
MAX_17C14dec_19.oif,19.888,2049.104,218372.425
MAX_17C14dec_19.oif,21.13,2051.607,218372.425
MAX_17C14dec_19.oif,22.373,2096.548,218372.425
MAX_17C14dec_19.oif,23.616,2137.254,218372.425
MAX_17C14dec_19.oif,24.859,2234.336,218372.425
MAX_17C14dec_19.oif,26.102,2249.323,218372.425
MAX_17C14dec_19.oif,27.345,2190.967,218372.425
MAX_17C14dec_19.oif,28.588,2230.266,218372.425
MAX_17C14dec_19.oif,29.831,2234.905,218372.425
MAX_17C14dec_19.oif,31.074,2234.871,218372.425
MAX_17C14dec_19.oif,32.317,2265.232,218372.425
MAX_17C14dec_19.oif,33.56,2259.712,218372.425
MAX_17C14dec_19.oif,34.803,2253.949,218372.425
MAX_17C14dec_19.oif,36.046,2275.921,218372.425
MAX_17C14dec_19.oif,37.289,2239.493,218372.425
MAX_17C14dec_19.oif,38.532,2300.612,218372.425
MAX_17C14dec_19.oif,39.775,2303.928,218372.425
MAX_17C14dec_19.oif,41.018,2304.473,218372.425
MAX_17C14dec_19.oif,42.261,2353.884,218372.425
MAX_17C14dec_19.oif,43.504,2447.109,218372.425
MAX_17C14dec_19.oif,44.747,2458.846,218372.425
MAX_17C14dec_19.oif,45.99,2441.545,218372.425
MAX_17C14dec_19.oif,47.233,2381.6,218372.425
MAX_17C14dec_19.oif,48.476,2410.198,218372.425
MAX_17C14dec_19.oif,49.719,2390.183,218372.425
MAX_17C14dec_19.oif,50.962,2418.447,218372.425
MAX_17C14dec_19.oif,52.205,2421.031,218372.425
MAX_17C14dec_19.oif,53.448,2420.26,218372.425
MAX_17C14dec_19.oif,54.691,2411.953,218372.425
MAX_17C14dec_19.oif,55.934,2420.175,218372.425
MAX_17C14dec_19.oif,57.177,2444.015,218372.425
MAX_17C14dec_19.oif,58.42,2429.576,218372.425
MAX_17C14dec_19.oif,59.662,2461.519,218372.425
MAX_17C14dec_19.oif,60.905,2462.796,218372.425
MAX_17C14dec_19.oif,62.148,2481.164,218372.425
MAX_17C14dec_19.oif,63.391,2508.902,218372.425
MAX_17C14dec_19.oif,64.634,2495.739,218372.425
MAX_17C14dec_19.oif,65.877,2486.85,218372.425
MAX_17C14dec_19.oif,67.12,2549.191,218372.425
MAX_17C14dec_19.oif,68.363,2568.71,218372.425
MAX_17C14dec_19.oif,69.606,2554.359,218372.425
MAX_17C14dec_19.oif,70.849,2556.866,218372.425
MAX_17C14dec_19.oif,72.092,2577.345,218372.425
MAX_17C14dec_19.oif,73.335,2607.898,218372.425
MAX_17C14dec_19.oif,74.578,2660.321,218372.425
MAX_17C14dec_19.oif,75.821,2630.335,218372.425
MAX_17C14dec_19.oif,77.064,2614.504,218372.425
MAX_17C14dec_19.oif,78.307,2674.108,218372.425
MAX_17C14dec_19.oif,79.55,2677.802,218372.425
MAX_17C14dec_19.oif,80.793,2752.753,218372.425
MAX_17C14dec_19.oif,82.036,2807.39,218372.425
MAX_17C14dec_19.oif,83.279,2804.979,218372.425
MAX_17C14dec_19.oif,84.522,2727.289,218372.425
MAX_17C14dec_19.oif,85.765,2763.158,218372.425
MAX_17C14dec_19.oif,87.008,2744.103,218372.425
MAX_17C14dec_19.oif,88.251,2700.196,218372.425
MAX_17C14dec_19.oif,89.494,2664.802,218372.425
MAX_17C14dec_19.oif,90.737,2705.7,218372.425
MAX_17C14dec_19.oif,91.98,2759.786,218372.425
MAX_17C14dec_19.oif,93.223,2762.293,218372.425
MAX_17C14dec_19.oif,94.466,2742.346,218372.425
MAX_17C14dec_19.oif,95.709,2783.396,218372.425
MAX_17C14dec_19.oif,96.952,2802.547,218372.425
MAX_17C14dec_19.oif,98.195,2782.296,218372.425
MAX_17C14dec_19.oif,99.438,2822.745,218372.425
MAX_17C14dec_19.oif,100.68,2851.445,218372.425
MAX_17C14dec_19.oif,101.923,2760.611,218372.425
MAX_17C14dec_19.oif,103.166,2661.272,218372.425
MAX_17C14dec_19.oif,104.409,2662.4,218372.425
MAX_17C14dec_19.oif,105.652,2700.867,218372.425
MAX_17C14dec_19.oif,106.895,2706.308,218372.425
MAX_17C14dec_19.oif,108.138,2724.457,218372.425
MAX_17C14dec_19.oif,109.381,2719.796,218372.425
MAX_17C14dec_19.oif,110.624,2719.66,218372.425
MAX_17C14dec_19.oif,111.867,2678.589,218372.425
MAX_17C14dec_19.oif,113.11,2701.471,218372.425
MAX_17C14dec_19.oif,114.353,2703.091,218372.425
MAX_17C14dec_19.oif,115.596,2709.077,218372.425
MAX_17C14dec_19.oif,116.839,2681.365,218372.425
MAX_17C14dec_19.oif,118.082,2605.869,218372.425
MAX_17C14dec_19.oif,119.325,2505.948,218372.425
MAX_17C14dec_19.oif,120.568,2489.899,218372.425
MAX_17C14dec_19.oif,121.811,2426.981,218372.425
MAX_17C14dec_19.oif,123.054,2452.254,218372.425
MAX_17C14dec_19.oif,124.297,2462.958,218372.425
MAX_17C14dec_19.oif,125.54,2441.735,218372.425
MAX_17C14dec_19.oif,126.783,2446.525,218372.425
MAX_17C14dec_19.oif,128.026,2464.847,218372.425
MAX_17C14dec_19.oif,129.269,2461.365,218372.425
MAX_17C14dec_19.oif,130.512,2509.098,218372.425
MAX_17C14dec_19.oif,131.755,2511.876,218372.425
MAX_17C14dec_19.oif,132.998,2484.342,218372.425
MAX_17C14dec_19.oif,134.241,2505.89,218372.425
MAX_17C14dec_19.oif,135.484,2524.677,218372.425
MAX_17C14dec_19.oif,136.727,2463.969,218372.425
MAX_17C14dec_19.oif,137.97,2448.586,218372.425
MAX_17C14dec_19.oif,139.212,2469.135,218372.425
MAX_17C14dec_19.oif,140.455,2531.529,218372.425
MAX_17C14dec_19.oif,141.698,2682.874,218372.425
MAX_17C14dec_19.oif,142.941,2644.755,218372.425
MAX_17C14dec_19.oif,144.184,2568.682,218372.425
